ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35458400;2026-04-21;14:00:00;SPAIN 1;Athletic Bilbao;Osasuna;2.92;3.1;1.48;1.52;1.41;1.43;3.35;3.5;1.09;1.11;10.0;11.5;1.99;2.0;4.8;4.9;3.45;3.5;1.26;1.27;2.0;2.02;1.4;1.41;10.5;11.5;1.09;1.11;3.35;3.45;1.41;1.43;1.79;1.82;2.22;2.28;1.29;1.31;4.3;4.4;1.1;1.12;9.4;10.5;1.99;2.04;1.96;2.02;10.0;11.0;13.5;14.5;17.5;19.5;20.0;23.0;7.6;8.0;10.5;11.0;17.5;18.5;20.0;23.0;7.2;7.6;9.8;10.5;30.0;36.0;38.0;44.0;42.0;140.0;65.0;80.0;55.0;70.0;40.0;120.0;15.0;17.0;70.0;85.0;150.0;1000.0
35458412;2026-04-21;14:00:00;SPAIN 1;Mallorca;Valencia;2.88;3.05;1.49;1.53;1.39;1.42;3.4;3.55;1.09;1.11;10.5;11.5;2.64;2.66;3.1;3.15;3.3;3.35;1.46;1.48;1.6;1.61;1.42;1.44;10.5;11.5;1.09;1.11;3.3;3.4;1.41;1.43;1.76;1.8;2.26;2.32;1.29;1.31;4.3;4.5;1.1;1.12;9.6;10.5;1.93;1.96;2.04;2.08;10.5;11.0;10.0;11.0;17.0;18.5;34.0;40.0;9.0;9.6;14.5;16.0;12.5;13.5;28.0;32.0;7.0;7.2;11.0;12.0;18.0;19.5;42.0;48.0;40.0;120.0;48.0;55.0;34.0;40.0;48.0;55.0;26.0;30.0;36.0;40.0;80.0;1000.0
35480838;2026-04-21;16:00:00;ENGLAND 1;Brighton;Chelsea;3.75;3.95;1.34;1.37;1.59;1.64;2.56;2.68;1.16;1.18;6.6;7.2;2.56;2.58;2.84;2.86;3.85;3.9;1.53;1.55;1.63;1.64;1.34;1.36;18.0;21.0;1.05;1.06;5.0;5.3;1.23;1.25;2.34;2.42;1.71;1.74;1.53;1.56;2.8;2.9;1.21;1.23;5.4;5.6;1.61;1.62;2.6;2.64;18.5;19.5;14.0;15.0;14.0;14.5;34.0;36.0;13.5;14.0;17.5;18.5;11.5;12.5;22.0;24.0;8.4;8.8;11.0;12.0;20.0;21.0;29.0;32.0;55.0;60.0;30.0;34.0;25.0;27.0;40.0;44.0;15.0;16.0;18.0;19.0;55.0;490.0
35458418;2026-04-21;16:30:00;SPAIN 1;Girona;Betis;3.35;3.55;1.4;1.42;1.5;1.54;2.86;3.0;1.12;1.15;7.8;8.8;2.62;2.64;2.96;2.98;3.5;3.55;1.5;1.52;1.6;1.62;1.39;1.4;14.0;15.5;1.07;1.08;4.2;4.4;1.29;1.32;2.06;2.1;1.9;1.95;1.41;1.44;3.3;3.4;1.15;1.17;6.8;7.4;1.71;1.76;2.3;2.4;13.5;14.5;12.0;13.0;15.0;16.0;34.0;40.0;11.0;12.0;16.0;17.5;11.5;12.5;25.0;28.0;7.4;7.8;11.0;12.0;18.0;19.5;32.0;40.0;65.0;80.0;36.0;42.0;27.0;32.0;38.0;46.0;19.0;22.0;23.0;26.0;55.0;1000.0
35458396;2026-04-21;16:30:00;SPAIN 1;Real Madrid;Alaves;4.4;4.7;1.27;1.3;1.76;1.81;2.24;2.32;1.22;1.24;5.3;5.5;1.31;1.32;11.5;12.5;6.4;6.6;1.08;1.1;4.1;4.3;1.18;1.19;27.0;36.0;1.03;1.04;6.4;7.0;1.16;1.18;2.88;2.96;1.51;1.53;1.74;1.77;2.3;2.34;1.31;1.33;4.0;4.2;1.95;1.98;2.02;2.06;28.0;30.0;40.0;46.0;25.0;27.0;9.6;10.5;10.5;11.5;8.8;9.0;36.0;42.0;12.5;13.5;13.5;15.0;9.8;10.5;40.0;120.0;27.0;30.0;42.0;130.0;40.0;130.0;44.0;170.0;55.0;430.0;3.85;4.1;70.0;180.0;150.0;1000.0
