ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35393343;2026-04-02;19:00:00;BRAZIL 1;Santos;Remo;3.25;3.4;1.41;1.45;1.48;1.51;2.98;3.1;1.12;1.14;8.4;9.2;1.69;1.7;6.2;6.4;3.95;4.0;1.18;1.2;2.42;2.46;1.33;1.34;14.0;15.0;1.07;1.08;4.0;4.2;1.32;1.34;2.0;2.02;1.98;2.0;1.39;1.4;3.5;3.6;1.15;1.16;7.4;7.6;1.94;1.97;2.02;2.06;14.0;15.0;18.5;19.5;19.0;21.0;15.5;16.5;7.6;8.0;9.2;9.6;21.0;23.0;16.5;17.5;8.0;8.4;9.2;9.6;46.0;50.0;32.0;36.0;110.0;130.0;65.0;90.0;75.0;90.0;100.0;170.0;10.0;10.5;90.0;120.0;60.0;1000.0
35395535;2026-04-02;19:00:00;BRAZIL 1;Chapecoense;Atletico MG;2.88;2.98;1.5;1.52;1.39;1.41;3.45;3.6;1.09;1.11;10.5;12.0;3.55;3.65;2.34;2.38;3.35;3.4;1.72;1.75;1.38;1.4;1.41;1.43;10.0;11.0;1.1;1.11;3.2;3.35;1.42;1.45;1.75;1.77;2.3;2.34;1.27;1.29;4.4;4.7;1.09;1.11;10.5;11.5;1.94;2.0;2.0;2.06;10.0;11.0;8.2;8.6;18.0;19.5;55.0;80.0;10.5;11.5;20.0;23.0;10.5;11.5;42.0;48.0;7.0;7.2;13.0;14.5;13.0;14.0;50.0;65.0;110.0;130.0;42.0;48.0;26.0;28.0;28.0;32.0;48.0;65.0;25.0;28.0;21.0;1000.0
35394237;2026-04-02;21:30:00;BRAZIL 1;SE Palmeiras;Gremio;3.65;3.8;1.36;1.38;1.57;1.61;2.66;2.76;1.15;1.17;7.0;7.6;1.6;1.61;6.6;6.8;4.3;4.4;1.17;1.18;2.62;2.64;1.29;1.3;17.0;18.5;1.06;1.07;4.6;4.8;1.26;1.28;2.16;2.2;1.83;1.85;1.47;1.49;3.05;3.15;1.18;1.19;6.2;6.6;1.88;1.93;2.06;2.14;17.5;18.0;21.0;22.0;20.0;21.0;14.0;15.5;8.6;8.8;9.0;9.2;22.0;23.0;15.0;16.0;9.0;9.2;9.2;9.6;50.0;55.0;30.0;32.0;90.0;110.0;70.0;85.0;75.0;80.0;150.0;170.0;7.6;8.0;95.0;110.0;60.0;1000.0
35390096;2026-04-02;21:30:00;BRAZIL 1;Red Bull Bragantino;Flamengo;2.98;3.1;1.48;1.51;1.42;1.44;3.3;3.45;1.1;1.12;9.8;10.5;3.95;4.0;2.2;2.22;3.35;3.4;1.81;1.84;1.33;1.34;1.41;1.43;11.0;12.0;1.09;1.1;3.4;3.55;1.39;1.42;1.8;1.81;2.22;2.26;1.3;1.32;4.2;4.3;1.11;1.12;9.6;10.0;1.91;1.95;2.04;2.1;11.0;11.5;8.4;8.6;17.0;17.5;80.0;85.0;12.0;13.0;27.0;28.0;10.5;11.0;50.0;55.0;7.0;7.2;15.0;15.5;12.0;13.0;60.0;65.0;110.0;120.0;40.0;42.0;23.0;24.0;25.0;26.0;55.0;65.0;18.5;20.0;32.0;970.0
