ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35376498;2026-04-05;13:30:00;SPAIN 1;Oviedo;Sevilla;2.56;2.64;1.61;1.64;1.32;1.34;4.0;4.2;1.07;1.08;13.5;15.0;2.88;2.92;3.0;3.1;3.05;3.1;1.48;1.5;1.52;1.54;1.47;1.49;8.2;8.6;1.13;1.14;2.74;2.8;1.56;1.58;1.56;1.58;2.72;2.76;1.2;1.22;5.6;5.9;1.07;1.08;14.0;15.5;2.1;2.18;1.85;1.9;8.2;8.6;8.4;8.8;21.0;23.0;44.0;48.0;8.0;8.2;15.5;16.5;13.0;13.5;36.0;42.0;6.4;6.6;12.5;13.0;17.5;18.5;55.0;65.0;130.0;170.0;60.0;70.0;40.0;46.0;50.0;60.0;46.0;48.0;48.0;55.0;36.0;1000.0
35379220;2026-04-05;15:45:00;ITALY 1;Inter;Roma;3.15;3.35;1.43;1.46;1.47;1.49;3.0;3.1;1.12;1.13;8.6;9.2;1.67;1.68;6.2;6.4;4.1;4.2;1.18;1.2;2.46;2.5;1.31;1.33;13.5;14.5;1.07;1.08;3.9;4.1;1.33;1.34;1.99;2.0;2.0;2.02;1.37;1.39;3.55;3.65;1.14;1.16;7.6;8.2;1.99;2.02;1.98;2.02;13.5;14.5;18.5;20.0;20.0;22.0;15.0;16.0;7.8;8.2;8.8;9.0;21.0;23.0;16.5;17.5;8.4;8.8;9.6;9.8;46.0;48.0;34.0;40.0;95.0;120.0;80.0;90.0;80.0;95.0;55.0;170.0;9.2;10.0;100.0;130.0;160.0;1000.0
35376589;2026-04-05;15:45:00;FRANCE 1;Monaco;Marseille;3.95;4.2;1.31;1.34;1.67;1.7;2.42;2.5;1.18;1.2;6.0;6.6;2.18;2.22;3.45;3.5;3.85;3.9;1.4;1.41;1.81;1.85;1.34;1.36;21.0;24.0;1.04;1.05;6.0;6.2;1.19;1.2;2.58;2.6;1.62;1.63;1.64;1.66;2.52;2.58;1.25;1.27;4.7;4.9;1.55;1.58;2.72;2.82;22.0;23.0;18.0;19.0;13.0;14.0;26.0;28.0;13.5;14.5;15.5;16.5;13.0;14.5;18.5;20.0;8.4;9.0;10.0;11.0;25.0;27.0;25.0;27.0;46.0;55.0;32.0;36.0;29.0;32.0;50.0;60.0;10.0;11.0;21.0;22.0;55.0;600.0
35376513;2026-04-05;16:00:00;SPAIN 1;Alaves;Osasuna;2.84;2.94;1.52;1.55;1.38;1.4;3.5;3.6;1.09;1.1;11.0;12.0;2.78;2.82;2.96;2.98;3.25;3.3;1.51;1.52;1.54;1.56;1.43;1.45;9.8;11.0;1.1;1.12;3.2;3.3;1.43;1.45;1.74;1.76;2.32;2.34;1.27;1.29;4.4;4.6;1.1;1.11;10.5;11.0;1.93;1.98;2.02;2.08;9.8;10.5;9.4;9.8;17.0;18.5;38.0;44.0;9.2;9.6;16.0;17.0;12.0;13.0;29.0;34.0;6.8;7.0;11.5;12.5;17.0;18.0;46.0;55.0;95.0;120.0;48.0;55.0;34.0;36.0;44.0;48.0;30.0;34.0;34.0;40.0;150.0;1000.0
35406379;2026-04-05;16:00:00;BRAZIL 1;Chapecoense;EC Vitoria Salvador;2.94;3.05;1.49;1.52;1.41;1.43;3.35;3.5;1.09;1.11;10.0;11.5;2.54;2.62;3.15;3.25;3.25;3.35;1.44;1.47;1.61;1.65;1.42;1.45;10.5;12.0;1.09;1.11;3.35;3.45;1.41;1.43;1.77;1.79;2.26;2.3;1.29;1.3;4.3;4.5;1.1;1.11;10.0;11.0;1.9;1.96;2.04;2.12;10.0;12.0;9.8;11.5;16.0;19.5;32.0;150.0;8.6;9.8;13.5;36.0;12.5;14.5;26.0;75.0;6.6;7.2;10.5;12.0;17.5;22.0;40.0;290.0;32.0;580.0;23.0;60.0;34.0;42.0;36.0;130.0;8.8;60.0;36.0;44.0;12.5;1000.0
35408305;2026-04-05;17:30:00;BRAZIL 1;Atletico MG;Athletico-PR;2.96;3.1;1.48;1.51;1.4;1.43;3.3;3.5;1.1;1.11;10.0;11.0;1.93;1.95;4.8;5.0;3.5;3.55;1.25;1.26;2.04;2.08;1.39;1.4;10.5;12.0;1.09;1.1;3.35;3.5;1.4;1.42;1.78;1.81;2.22;2.3;1.29;1.31;4.2;4.5;1.1;1.12;9.6;11.0;1.98;2.06;1.95;2.04;10.5;11.5;13.5;15.0;19.0;22.0;20.0;22.0;7.2;7.8;10.0;11.0;17.0;19.0;20.0;23.0;7.2;7.8;9.6;10.5;29.0;34.0;29.0;44.0;42.0;1000.0;48.0;85.0;55.0;70.0;65.0;120.0;14.5;17.0;65.0;90.0;19.5;1000.0
35408311;2026-04-05;17:30:00;BRAZIL 1;Flamengo;Santos;3.35;3.45;1.4;1.42;1.51;1.54;2.86;2.98;1.13;1.15;8.0;8.8;1.41;1.43;9.8;11.0;5.0;5.3;1.1;1.12;3.35;3.45;1.23;1.25;15.0;17.0;1.06;1.07;4.1;4.3;1.3;1.32;2.04;2.1;1.91;1.95;1.4;1.42;3.35;3.5;1.15;1.17;7.0;7.6;2.24;2.3;1.76;1.81;15.0;17.0;27.0;30.0;28.0;32.0;10.0;11.5;6.8;7.4;6.8;7.6;34.0;38.0;14.5;16.0;10.0;11.5;9.4;10.0;28.0;100.0;40.0;46.0;36.0;210.0;16.5;170.0;15.5;200.0;16.0;420.0;6.6;7.4;15.5;320.0;15.5;1000.0
35406380;2026-04-05;19:30:00;BRAZIL 1;Corinthians;Internacional;2.78;2.88;1.53;1.56;1.35;1.39;3.6;3.8;1.08;1.1;11.5;13.0;2.2;2.24;3.9;4.1;3.25;3.4;1.32;1.35;1.8;1.84;1.41;1.44;9.4;10.5;1.1;1.12;3.0;3.15;1.47;1.49;1.67;1.71;2.42;2.48;1.25;1.27;4.8;5.0;1.08;1.1;11.5;12.5;2.02;2.12;1.9;1.98;9.4;10.5;10.5;12.0;19.0;21.0;25.0;30.0;7.0;7.8;11.5;13.5;14.5;17.0;23.0;500.0;6.8;7.6;10.0;11.5;18.5;28.0;40.0;500.0;12.5;580.0;28.0;80.0;20.0;130.0;12.0;90.0;21.0;26.0;48.0;90.0;14.0;1000.0
35406699;2026-04-05;19:30:00;BRAZIL 1;Bahia;SE Palmeiras;3.2;3.35;1.42;1.45;1.46;1.5;3.0;3.15;1.12;1.14;8.4;9.4;2.82;2.88;2.78;2.86;3.35;3.45;1.53;1.57;1.53;1.55;1.4;1.42;13.0;15.5;1.07;1.09;3.95;4.2;1.32;1.34;2.0;2.04;1.97;2.0;1.38;1.4;3.5;3.6;1.14;1.16;7.2;8.0;1.73;1.79;2.28;2.38;12.5;14.5;10.5;12.0;14.0;16.5;32.0;240.0;10.5;12.0;16.5;19.5;11.0;12.5;24.0;32.0;6.8;7.8;11.0;12.5;16.5;19.5;36.0;44.0;36.0;320.0;34.0;44.0;25.0;32.0;34.0;44.0;19.0;27.0;22.0;27.0;60.0;1000.0
35406697;2026-04-05;20:00:00;BRAZIL 1;Mirassol;Red Bull Bragantino;3.1;3.25;1.45;1.47;1.44;1.48;3.1;3.25;1.11;1.13;8.8;10.0;2.14;2.2;3.8;3.9;3.5;3.6;1.34;1.36;1.83;1.87;1.38;1.4;12.0;13.5;1.08;1.09;3.65;3.8;1.36;1.38;1.89;1.92;2.08;2.12;1.34;1.36;3.8;3.9;1.13;1.14;8.0;8.8;1.82;1.9;2.12;2.22;11.5;13.5;12.0;14.0;16.5;18.0;24.0;27.0;8.4;9.2;12.0;13.5;14.5;15.5;21.0;24.0;7.2;7.8;10.0;11.0;24.0;28.0;34.0;40.0;13.5;110.0;50.0;60.0;44.0;55.0;13.0;80.0;15.5;18.0;46.0;55.0;15.5;1000.0
35406347;2026-04-05;20:30:00;BRAZIL 1;Gremio;Remo;3.45;3.6;1.38;1.41;1.52;1.56;2.8;2.92;1.14;1.15;7.6;8.2;1.65;1.67;6.0;6.4;4.1;4.3;1.18;1.2;2.48;2.54;1.3;1.33;15.0;16.5;1.06;1.07;4.2;4.4;1.29;1.31;2.1;2.14;1.88;1.9;1.42;1.45;3.2;3.35;1.16;1.18;6.6;7.2;1.9;1.97;2.04;2.12;15.0;16.5;18.5;21.0;19.0;22.0;14.5;16.0;7.8;8.6;9.2;10.0;20.0;23.0;15.5;17.0;8.6;9.2;9.0;9.4;42.0;48.0;30.0;34.0;95.0;120.0;65.0;80.0;70.0;90.0;80.0;180.0;8.0;9.2;80.0;90.0;95.0;1000.0
