ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35404402;2026-04-03;11:30:00;PORTUGAL 1;Gil Vicente;AVS Futebol SAD;3.35;3.5;1.4;1.43;1.5;1.53;2.88;3.0;1.13;1.15;7.8;8.6;1.44;1.45;9.0;9.6;4.9;5.1;1.11;1.13;3.2;3.3;1.24;1.25;15.0;17.0;1.06;1.07;4.1;4.3;1.3;1.32;2.06;2.1;1.91;1.94;1.4;1.42;3.35;3.5;1.16;1.17;7.0;7.4;2.14;2.22;1.82;1.87;15.0;17.5;26.0;29.0;26.0;29.0;11.0;12.0;7.0;7.4;7.4;8.0;29.0;34.0;14.5;16.0;10.0;11.0;9.0;9.8;60.0;80.0;36.0;40.0;19.5;180.0;19.0;150.0;19.5;160.0;20.0;420.0;6.8;7.4;20.0;310.0;22.0;1000.0
35404371;2026-04-03;14:00:00;PORTUGAL 1;Guimaraes;Tondela;2.9;3.05;1.49;1.53;1.38;1.41;3.4;3.65;1.09;1.11;10.5;12.0;1.91;1.94;4.8;5.0;3.6;3.7;1.25;1.27;2.06;2.1;1.37;1.39;10.0;11.5;1.09;1.11;3.2;3.35;1.43;1.45;1.74;1.77;2.3;2.36;1.27;1.29;4.4;4.8;1.09;1.11;10.0;11.5;2.06;2.14;1.88;1.95;10.0;11.0;12.5;14.0;20.0;23.0;17.0;21.0;6.8;7.4;9.4;10.5;17.5;19.5;19.5;23.0;7.2;8.0;9.6;10.0;30.0;36.0;34.0;48.0;22.0;160.0;48.0;90.0;48.0;75.0;21.0;130.0;15.0;17.5;19.5;110.0;26.0;1000.0
35376559;2026-04-03;15:45:00;FRANCE 1;Paris St-G;Toulouse;4.5;4.7;1.27;1.29;1.75;1.8;2.26;2.34;1.21;1.23;5.3;5.7;1.3;1.31;12.5;13.0;6.4;6.6;1.08;1.09;4.2;4.4;1.17;1.19;26.0;32.0;1.03;1.04;6.4;6.8;1.17;1.19;2.8;2.86;1.54;1.55;1.71;1.74;2.36;2.4;1.29;1.31;4.3;4.4;2.02;2.08;1.93;1.99;27.0;30.0;38.0;46.0;26.0;28.0;9.4;9.8;10.0;11.0;8.4;8.8;38.0;44.0;12.5;13.5;13.5;14.5;10.0;11.0;40.0;120.0;29.0;34.0;80.0;140.0;42.0;140.0;46.0;180.0;70.0;510.0;3.95;4.2;140.0;220.0;90.0;1000.0
35376520;2026-04-03;16:00:00;SPAIN 1;Rayo Vallecano;Elche;3.1;3.25;1.44;1.48;1.43;1.47;3.1;3.3;1.1;1.13;9.2;10.5;1.8;1.81;5.3;5.4;3.85;3.9;1.22;1.24;2.22;2.26;1.34;1.36;12.5;13.5;1.08;1.09;3.75;3.9;1.34;1.37;1.92;1.96;2.04;2.08;1.34;1.37;3.75;3.9;1.12;1.14;8.2;8.8;1.93;1.95;2.04;2.08;12.0;13.0;15.0;17.0;19.5;21.0;17.0;18.0;7.6;8.4;9.4;10.0;18.5;20.0;17.5;19.0;8.0;8.4;9.8;10.0;36.0;40.0;34.0;40.0;46.0;130.0;55.0;80.0;65.0;75.0;50.0;140.0;11.5;12.5;75.0;95.0;60.0;1000.0
35404669;2026-04-03;16:30:00;PORTUGAL 1;Sporting Lisbon;Santa Clara;3.45;3.6;1.38;1.41;1.51;1.55;2.82;2.96;1.13;1.16;7.2;8.4;1.3;1.32;12.5;15.0;6.0;6.4;1.08;1.09;4.1;4.3;1.19;1.2;16.0;18.5;1.05;1.07;4.1;4.3;1.3;1.32;2.08;2.14;1.88;1.93;1.4;1.42;3.35;3.5;1.15;1.17;7.0;7.6;2.44;2.58;1.64;1.7;16.0;18.5;26.0;36.0;12.5;40.0;9.0;9.8;6.4;7.0;6.2;6.8;38.0;50.0;14.5;15.5;12.5;14.0;9.6;10.5;15.0;170.0;40.0;55.0;14.5;300.0;14.0;300.0;14.5;310.0;15.0;1000.0;5.8;6.4;16.0;510.0;18.5;1000.0
