ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35459901;2026-04-22;14:00:00;FRANCE 1;Paris St-G;Nantes;5.7;6.2;1.19;1.21;2.04;2.1;1.91;1.95;1.32;1.34;3.95;4.1;1.18;1.19;17.5;18.5;9.6;10.5;1.05;1.06;6.2;6.6;1.1;1.12;48.0;70.0;1.01;1.02;10.0;11.0;1.1;1.11;3.9;4.1;1.32;1.34;2.16;2.2;1.84;1.86;1.51;1.53;2.9;2.94;1.92;1.98;2.02;2.1;55.0;65.0;55.0;85.0;34.0;38.0;9.4;9.8;14.5;15.0;9.6;10.5;55.0;65.0;12.0;13.0;22.0;23.0;11.5;12.5;46.0;1000.0;29.0;32.0;70.0;370.0;48.0;180.0;55.0;1000.0;100.0;1000.0;2.66;2.74;70.0;1000.0;70.0;1000.0
35458411;2026-04-22;14:00:00;SPAIN 1;Elche;Atletico Madrid;3.55;3.7;1.37;1.39;1.56;1.58;2.74;2.8;1.15;1.16;7.2;7.6;2.44;2.46;2.98;3.05;3.8;3.85;1.5;1.51;1.68;1.69;1.35;1.36;17.5;19.0;1.05;1.06;4.6;4.9;1.26;1.27;2.22;2.26;1.8;1.82;1.48;1.5;3.0;3.1;1.19;1.2;6.0;6.4;1.67;1.7;2.42;2.5;17.5;18.5;13.0;14.5;15.0;15.5;30.0;34.0;12.0;12.5;16.0;16.5;12.0;13.5;22.0;23.0;8.2;8.4;11.0;11.5;20.0;21.0;30.0;32.0;60.0;70.0;34.0;38.0;27.0;29.0;40.0;48.0;15.5;17.0;22.0;24.0;120.0;1000.0
35458404;2026-04-22;15:00:00;SPAIN 1;Real Sociedad;Getafe;2.66;2.76;1.57;1.6;1.34;1.36;3.8;3.95;1.08;1.09;12.0;13.5;2.2;2.22;4.0;4.1;3.25;3.3;1.32;1.33;1.81;1.82;1.43;1.45;8.8;9.4;1.12;1.13;2.92;2.98;1.51;1.52;1.62;1.64;2.56;2.6;1.22;1.24;5.1;5.4;1.07;1.08;13.0;14.0;2.14;2.2;1.84;1.88;9.0;9.4;10.5;11.0;20.0;22.0;27.0;29.0;7.0;7.2;11.5;12.0;16.5;17.0;26.0;28.0;6.8;7.2;10.5;11.0;25.0;27.0;50.0;60.0;150.0;160.0;70.0;85.0;55.0;65.0;85.0;90.0;25.0;26.0;90.0;95.0;130.0;1000.0
35480929;2026-04-22;16:00:00;ENGLAND 1;Bournemouth;Leeds;3.7;3.9;1.35;1.37;1.6;1.62;2.6;2.64;1.16;1.18;6.6;7.2;2.04;2.06;3.95;4.0;3.8;3.85;1.33;1.34;1.94;1.96;1.35;1.36;17.5;19.0;1.05;1.06;5.0;5.2;1.24;1.25;2.34;2.38;1.73;1.74;1.54;1.55;2.8;2.84;1.21;1.23;5.4;5.6;1.64;1.66;2.52;2.56;18.0;18.5;17.5;18.0;14.0;14.5;23.0;24.0;11.5;12.0;13.5;14.0;15.5;16.5;18.0;18.5;8.4;8.6;10.0;10.5;29.0;32.0;27.0;28.0;60.0;65.0;40.0;42.0;38.0;40.0;65.0;70.0;10.0;11.0;34.0;36.0;270.0;430.0
35480927;2026-04-22;16:00:00;ENGLAND 1;Burnley;Man City;5.4;5.7;1.22;1.23;2.0;2.04;1.98;1.99;1.3;1.32;4.2;4.3;20.0;21.0;1.17;1.18;10.0;10.5;6.6;7.0;1.05;1.06;1.1;1.12;42.0;50.0;1.02;1.03;9.0;9.4;1.11;1.13;3.65;3.7;1.37;1.38;2.06;2.1;1.92;1.94;1.46;1.48;3.1;3.2;2.08;2.14;1.89;1.91;44.0;48.0;13.5;14.5;38.0;40.0;150.0;1000.0;65.0;75.0;150.0;200.0;12.5;13.0;240.0;290.0;21.0;22.0;60.0;65.0;9.0;9.2;160.0;190.0;150.0;170.0;34.0;36.0;12.5;13.0;8.6;9.0;110.0;290.0;2.74;2.78;520.0;1000.0
35458403;2026-04-22;16:30:00;SPAIN 1;Barcelona;Celta Vigo;5.5;5.9;1.2;1.21;2.04;2.1;1.92;1.95;1.32;1.34;4.0;4.2;1.28;1.29;11.0;12.0;7.2;7.4;1.09;1.1;4.4;4.6;1.15;1.17;50.0;70.0;1.01;1.02;11.0;11.5;1.09;1.1;4.0;4.2;1.31;1.34;2.2;2.24;1.81;1.84;1.53;1.55;2.82;2.88;1.64;1.68;2.46;2.58;55.0;70.0;55.0;70.0;22.0;24.0;11.5;13.0;16.0;18.0;11.5;12.5;36.0;42.0;11.5;12.0;17.0;18.0;10.5;11.0;60.0;120.0;21.0;23.0;65.0;80.0;60.0;90.0;100.0;130.0;110.0;370.0;3.0;3.1;80.0;110.0;110.0;1000.0
