ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35458350;2026-04-19;13:00:00;ITALY 1;Pisa;Genoa;2.64;2.78;1.56;1.61;1.32;1.36;3.8;4.1;1.07;1.09;12.5;15.5;3.35;3.4;2.56;2.6;3.15;3.25;1.62;1.65;1.41;1.43;1.45;1.47;8.6;9.6;1.11;1.13;2.92;2.98;1.51;1.52;1.64;1.66;2.52;2.58;1.23;1.25;5.1;5.4;1.08;1.09;12.5;13.5;2.06;2.12;1.89;1.95;9.0;9.2;7.6;8.2;19.0;21.0;55.0;65.0;9.2;9.8;19.5;20.0;11.5;12.5;42.0;46.0;6.6;7.0;13.5;15.0;13.5;14.5;34.0;70.0;28.0;150.0;50.0;60.0;30.0;34.0;34.0;36.0;30.0;55.0;30.0;34.0;30.0;1000.0
35485509;2026-04-19;14:00:00;PORTUGAL 1;Sporting Lisbon;Benfica;1.01;110.0;1.01;110.0;1.01;110.0;1.01;110.0;1.11;110.0;1.01;110.0;2.2;2.28;3.5;3.6;3.65;3.7;1.38;1.4;1.78;1.83;1.37;1.38;13.0;18.0;1.06;1.07;4.2;4.9;1.26;1.31;2.1;2.28;1.78;1.91;1.42;1.52;2.96;3.35;1.16;1.21;5.8;7.0;1.58;1.7;2.42;2.72;15.0;21.0;12.5;16.0;13.5;19.0;21.0;30.0;9.6;13.5;13.0;18.0;12.5;15.5;19.0;24.0;7.4;10.0;9.4;13.0;21.0;30.0;5.1;36.0;5.6;90.0;5.3;50.0;5.2;40.0;5.5;65.0;11.5;15.5;5.1;36.0;6.0;1000.0
35458375;2026-04-19;14:30:00;GERMANY 1;Mgladbach;Mainz;3.3;3.5;1.4;1.43;1.48;1.53;2.9;3.05;1.12;1.14;8.0;9.2;2.46;2.52;3.05;3.15;3.6;3.7;1.46;1.49;1.65;1.69;1.37;1.39;14.0;15.5;1.07;1.08;4.1;4.3;1.31;1.33;2.06;2.1;1.91;1.95;1.39;1.42;3.4;3.55;1.15;1.17;7.0;7.6;1.74;1.8;2.26;2.36;14.0;14.5;12.0;13.0;15.5;16.5;30.0;34.0;10.5;11.0;15.0;16.5;12.0;13.0;23.0;26.0;7.4;8.0;10.5;11.5;19.5;22.0;34.0;38.0;36.0;85.0;38.0;42.0;30.0;34.0;44.0;55.0;18.0;19.5;26.0;30.0;75.0;1000.0
35458346;2026-04-19;15:45:00;ITALY 1;Juventus;Bologna;3.5;3.7;1.37;1.4;1.53;1.57;2.74;2.88;1.13;1.16;7.4;8.4;1.51;1.52;7.6;8.0;4.7;4.9;1.14;1.15;2.92;2.98;1.26;1.28;16.0;18.0;1.06;1.07;4.4;4.6;1.28;1.29;2.16;2.22;1.83;1.86;1.45;1.47;3.15;3.25;1.17;1.19;6.2;6.8;2.0;2.08;1.94;1.99;16.0;17.0;22.0;25.0;22.0;24.0;12.0;13.0;8.2;8.4;8.2;8.6;26.0;28.0;14.5;16.0;9.6;10.5;9.4;9.8;60.0;65.0;32.0;34.0;42.0;140.0;38.0;110.0;40.0;120.0;48.0;250.0;6.8;7.2;42.0;140.0;90.0;1000.0
35458399;2026-04-19;15:45:00;FRANCE 1;Paris St-G;Lyon;1.01;110.0;1.01;110.0;1.01;2.04;1.96;110.0;1.21;110.0;1.01;110.0;1.33;1.34;10.0;11.0;6.4;6.8;1.1;1.12;3.9;4.2;1.17;1.19;26.0;55.0;1.02;1.04;7.0;7.4;1.15;1.17;3.0;3.15;1.47;1.5;1.81;1.87;2.16;2.24;1.35;1.38;3.65;3.85;1.83;1.86;2.16;2.22;29.0;32.0;38.0;46.0;22.0;25.0;10.5;11.5;11.5;12.5;9.2;9.6;32.0;38.0;12.0;13.0;13.5;14.5;10.0;10.5;38.0;110.0;24.0;29.0;38.0;110.0;38.0;100.0;42.0;130.0;27.0;330.0;3.85;3.95;40.0;130.0;27.0;1000.0
35460092;2026-04-19;16:00:00;BRAZIL 1;Coritiba;Atletico MG;1.01;110.0;1.01;110.0;1.33;1.49;3.0;110.0;1.06;110.0;1.01;110.0;2.5;2.9;2.84;3.35;3.15;3.3;1.42;1.54;1.53;1.67;1.43;1.47;8.0;12.5;1.09;1.14;1.66;12.5;1.42;2.52;1.66;1.75;2.32;2.54;1.18;1.35;3.85;7.4;1.06;1.12;3.85;18.0;1.01;970.0;1.01;970.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.01;9.8;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0;1.12;1000.0
35460101;2026-04-19;16:00:00;BRAZIL 1;Santos;Fluminense;1.01;110.0;1.01;110.0;1.34;1.43;3.3;110.0;1.05;110.0;1.01;110.0;2.52;2.94;2.88;3.25;3.15;3.9;1.44;1.54;1.51;1.65;1.35;1.46;8.0;12.5;1.09;1.14;1.2;12.5;1.41;1.5;1.2;1.77;2.28;5.9;1.2;1.35;3.85;6.0;1.06;1.12;3.85;18.0;1.01;970.0;1.01;970.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0
35487479;2026-04-19;16:30:00;PORTUGAL 1;Porto;Tondela;1.01;110.0;1.01;110.0;1.01;110.0;1.01;110.0;1.13;110.0;1.01;110.0;1.18;1.19;25.0;28.0;8.4;8.8;1.03;1.04;6.2;6.6;1.13;1.14;18.0;26.0;1.04;1.06;4.9;5.4;1.22;1.26;2.34;2.48;1.68;1.74;1.52;1.58;2.72;2.94;1.2;1.24;5.2;5.8;2.86;3.05;1.49;1.54;20.0;25.0;9.0;60.0;9.0;65.0;6.4;7.8;7.0;8.2;5.6;6.8;9.6;110.0;14.0;17.5;17.0;22.0;11.5;14.0;10.0;310.0;9.2;70.0;10.0;520.0;10.0;500.0;10.5;1000.0;10.5;1000.0;3.75;4.3;10.5;1000.0;10.5;1000.0
35485862;2026-04-19;16:30:00;PORTUGAL 1;Braga;Famalicao;3.0;110.0;1.01;1.5;1.01;110.0;1.01;110.0;1.08;110.0;1.01;110.0;1.95;1.99;4.4;4.7;3.65;3.8;1.27;1.3;2.0;2.06;1.35;1.38;12.0;15.5;1.07;1.08;3.75;4.1;1.32;1.37;1.95;2.08;1.93;2.06;1.36;1.41;3.4;3.8;1.14;1.16;7.2;8.2;1.81;1.93;2.08;2.22;13.0;18.0;14.0;16.0;16.5;19.0;19.0;22.0;8.0;9.2;10.5;12.0;15.5;18.0;18.0;21.0;7.6;8.6;9.2;10.5;8.0;34.0;8.2;38.0;9.6;130.0;8.8;65.0;8.8;60.0;9.6;130.0;9.8;16.0;8.8;1000.0;10.0;1000.0
35460093;2026-04-19;18:30:00;BRAZIL 1;Red Bull Bragantino;Remo;3.0;110.0;1.01;1.49;1.01;110.0;1.01;110.0;1.09;110.0;1.01;110.0;1.53;1.59;7.0;8.4;4.2;4.7;1.13;1.17;2.68;2.9;1.27;1.31;1.98;110.0;1.01;2.02;1.98;970.0;1.29;2.02;1.98;1000.0;1.29;2.02;1.32;1.52;2.92;4.2;1.12;1.18;3.0;9.2;1.01;970.0;1.01;970.0;13.5;23.0;19.5;34.0;2.46;34.0;12.0;21.0;6.8;11.5;7.8;13.0;19.0;40.0;14.0;25.0;8.4;14.5;8.8;14.5;2.58;95.0;2.54;55.0;2.66;1000.0;2.66;1000.0;2.66;1000.0;2.66;1000.0;6.4;12.5;2.66;1000.0;2.66;1000.0
35460115;2026-04-19;18:30:00;BRAZIL 1;SE Palmeiras;Athletico-PR;1.01;110.0;1.01;110.0;1.01;1.53;2.88;110.0;1.09;110.0;1.01;110.0;1.6;1.68;5.7;9.4;4.3;4.9;1.16;1.21;2.46;2.68;1.26;1.31;1.01;18.0;1.06;970.0;1.02;4.4;1.3;970.0;1.28;2.0;2.0;4.6;1.28;1.49;3.0;4.6;1.11;1.17;1.01;10.5;1.01;970.0;1.01;970.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0
35460116;2026-04-19;19:30:00;BRAZIL 1;Flamengo;Bahia;3.0;110.0;1.01;1.49;1.01;1.57;2.74;110.0;1.1;110.0;1.01;110.0;1.51;1.57;7.0;8.4;4.2;4.8;1.13;1.17;2.72;2.98;1.26;1.31;1.01;21.0;1.05;1.34;1.01;4.9;1.28;1.39;1.33;4.5;1.28;4.2;1.32;1.53;2.88;4.3;1.13;1.2;6.2;8.6;1.01;970.0;1.01;970.0;2.38;1000.0;2.24;34.0;2.24;34.0;2.14;20.0;1.98;11.5;2.02;13.0;2.26;44.0;2.18;25.0;2.04;14.5;2.04;14.5;2.32;95.0;2.28;55.0;2.38;1000.0;2.38;1000.0;2.38;1000.0;2.38;1000.0;5.4;12.5;2.38;1000.0;2.38;1000.0
