ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35484041;2026-04-24;15:30:00;GERMANY 1;RB Leipzig;Union Berlin;4.4;4.5;1.28;1.3;1.71;1.76;2.3;2.4;1.2;1.22;5.6;6.0;1.44;1.45;7.8;8.0;5.3;5.4;1.14;1.15;3.2;3.3;1.22;1.23;24.0;32.0;1.03;1.05;6.0;6.4;1.18;1.2;2.68;2.76;1.57;1.59;1.66;1.69;2.44;2.5;1.27;1.3;4.4;4.6;1.8;1.84;2.2;2.26;24.0;28.0;28.0;34.0;20.0;22.0;11.5;13.0;10.5;11.5;9.4;10.0;27.0;28.0;13.0;13.5;11.0;12.0;9.6;9.8;60.0;75.0;25.0;29.0;38.0;95.0;55.0;85.0;55.0;95.0;60.0;250.0;4.8;5.2;75.0;110.0;100.0;1000.0
35485991;2026-04-24;15:45:00;FRANCE 1;Brest;Lens;3.55;3.95;1.34;1.39;1.58;1.64;2.56;2.72;1.16;1.18;5.7;7.4;5.2;5.3;1.73;1.75;4.2;4.3;2.32;2.38;1.23;1.24;1.3;1.32;17.5;21.0;1.05;1.06;4.8;5.1;1.24;1.27;2.34;2.38;1.72;1.74;1.52;1.55;2.82;2.96;1.21;1.23;5.4;5.8;1.74;1.8;2.26;2.34;17.5;18.5;9.6;10.5;17.0;18.0;40.0;120.0;19.5;22.0;38.0;42.0;9.4;9.6;50.0;60.0;8.8;9.4;18.5;20.0;10.5;11.5;50.0;60.0;34.0;85.0;27.0;30.0;15.5;16.5;16.0;17.5;29.0;55.0;8.0;8.4;60.0;1000.0
35484961;2026-04-24;15:45:00;ITALY 1;Napoli;US Cremonese;3.35;3.5;1.4;1.43;1.48;1.52;2.94;3.1;1.12;1.14;8.2;9.0;1.36;1.37;11.5;12.5;5.3;5.5;1.09;1.1;3.7;3.8;1.22;1.24;14.5;16.0;1.06;1.08;3.95;4.2;1.32;1.34;2.0;2.04;1.96;1.99;1.38;1.4;3.55;3.65;1.14;1.16;7.4;8.2;2.42;2.5;1.67;1.71;14.5;16.0;26.0;30.0;32.0;36.0;9.6;10.5;6.4;6.8;6.6;7.0;38.0;44.0;15.0;16.5;11.0;12.0;10.0;10.5;46.0;110.0;46.0;55.0;230.0;280.0;48.0;230.0;48.0;250.0;55.0;580.0;6.4;7.0;60.0;430.0;60.0;1000.0
35484553;2026-04-24;16:00:00;SPAIN 1;Betis;Real Madrid;4.1;4.4;1.29;1.32;1.7;1.75;2.32;2.44;1.2;1.22;5.6;6.0;3.95;4.1;1.93;1.94;4.3;4.4;2.06;2.08;1.33;1.34;1.29;1.31;22.0;26.0;1.04;1.05;6.0;6.2;1.19;1.2;2.66;2.76;1.57;1.6;1.67;1.69;2.44;2.5;1.28;1.29;4.4;4.6;1.58;1.6;2.66;2.74;23.0;24.0;13.0;14.0;14.0;15.0;34.0;70.0;19.5;21.0;30.0;34.0;9.8;10.5;34.0;40.0;9.4;10.0;15.0;16.0;13.5;14.5;34.0;38.0;50.0;60.0;23.0;24.0;16.0;17.0;20.0;23.0;25.0;28.0;7.8;8.4;110.0;1000.0
35511480;2026-04-24;16:15:00;PORTUGAL 1;Alverca;Arouca;2.9;3.25;1.45;1.53;1.4;1.49;3.05;3.5;1.1;1.13;8.0;11.0;2.38;2.46;3.3;3.5;3.4;3.45;1.4;1.43;1.68;1.73;1.4;1.42;10.0;13.5;1.09;1.11;3.3;3.7;1.37;1.43;1.82;1.92;2.08;2.22;1.3;1.36;3.75;4.4;1.12;1.14;8.4;10.0;1.86;1.97;2.04;2.16;10.5;12.5;10.5;12.5;15.5;19.0;8.2;36.0;8.4;9.6;13.0;15.5;12.5;15.0;20.0;29.0;7.0;8.2;10.0;12.0;19.5;24.0;8.6;46.0;9.8;130.0;9.0;65.0;8.6;44.0;9.2;70.0;18.0;24.0;8.6;48.0;10.5;1000.0
